Facility ID,Facility Name,Short Description,Description,Facility Open Date,Facility Address 1,Facility Address 2,Facility City,Facility State,Facility Zip Code,Facility Phone Number,Facility Fax Number,Facility Website,Facility County Code,Facility County,Regional Office ID,Regional Office,Main Site Name,Main Site Facility ID,Operating Certificate Number,Operator Name,Operator Address 1,Operator Address 2,Operator City,Operator State,Operator Zip Code,Cooperator Name,Cooperator Address,Cooperator Address 2,Cooperator City,Cooperator State,Cooperator Zip Code,Ownership Type,Facility Latitude,Facility Longitude,Facility Location
6547,APICHA Community Health Center,DTC,Diagnostic and Treatment Center,4/2/2003,400 Broadway - 4th Floor,,New York,New York,10013,2123347940,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,,,7002173R,APICHA Community Health Center,150 Lafayette Street-6th Floor,,New York,New York,10013,,,,,New York,,Not for Profit Corporation,40.718651,-74.002434,"(40.718651, -74.002434)"
3676,Fort Washington Houses,HOSP-EC,Hospital Extension Clinic,12/31/2002,99 Fort Washington Avenue,,New York,New York,10032,2123422290,,,7093,New York,5,Metropolitan Area Regional Office - New York City,New York-Presbyterian Hospital - New York Weill Cornell Center,1458,7002054H,The New York and Presbyterian Hospital,622 West 168th Street,,New York,New York,10032,,,,,New York,,Not for Profit Corporation,40.83857,-73.943787,"(40.83857, -73.943787)"
4662,Washington Heights Family Center,HOSP-EC,Hospital Extension Clinic,12/31/2002,575 West 181st Street,,New York,New York,10032,2123423060,2127467902,,7093,New York,5,Metropolitan Area Regional Office - New York City,New York-Presbyterian Hospital - New York Weill Cornell Center,1458,7002054H,The New York and Presbyterian Hospital,622 West 168th Street,,New York,New York,10032,,,,,New York,,Not for Profit Corporation,40.849182,-73.933243,"(40.849182, -73.933243)"
6028,Washington Heights ACNC-Audubon,HOSP-EC,Hospital Extension Clinic,12/31/2002,21 Audubon Avenue,,New York,New York,10032,2123423200,,,7093,New York,5,Metropolitan Area Regional Office - New York City,New York-Presbyterian Hospital - New York Weill Cornell Center,1458,7002054H,The New York and Presbyterian Hospital,622 West 168th Street,,New York,New York,10032,,,,,New York,,Not for Profit Corporation,40.839462,-73.939034,"(40.839462, -73.939034)"
6414,PS 155-William Pacca,,School Based Diagnostic and Treatment Center Extension Clinic,4/1/2000,319 East 117th Street,,New York,New York,10035,2123486410,,,7093,New York,5,Metropolitan Area Regional Office - New York City,East Harlem Council for Human Services Inc,1512,7002217R,East Harlem Council for Human Services Inc,2253 Third Avenue,,New York,New York,10035,,,,,New York,,Not for Profit Corporation,40.797218,-73.93605,"(40.797218, -73.93605)"
3226,FMS-City Dialysis Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,1/1/2004,105 East 106th Street,,New York,New York,10029,2123486637,2128769362,,7093,New York,5,Metropolitan Area Regional Office - New York City,FMS-Southern Manhattan Dialysis Center,3414,7002176R,New York Dialysis Services Inc,650 Mcclellan,,Schenectady,New York,12304,,,,,New York,,Business Corporation,40.792744,-73.947311,"(40.792744, -73.947311)"
1385,35th Street Health Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,10/28/1981,500 Eighth Avenue  3rd Floor,,New York,New York,10018,2123546000,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Damian Family Care Center,6067,7003246R,"Damian Family Care Centers, Inc.","89-56 162nd Street, 3rd Floor",,Jamaica,New York,11432,,,,,New York,,Not for Profit Corporation,40.752907,-73.992867,"(40.752907, -73.992867)"
10282,CHN Mobile Van VII,,Mobile Diagnostic and Treatment Center Extension Clinic,5/21/2019,97-04 Sutphin Boulevard,,Jamaica,New York,11435,2123584119,,,7096,Queens,5,Metropolitan Area Regional Office - New York City,Community Healthcare Network,1416,7002119R,Community Healthcare Network,184 Fifth Avenue,,New York,New York,10010,,,,,New York,,Not for Profit Corporation,,,
1492,Settlement Health,DTC,Diagnostic and Treatment Center,9/27/1979,212 East 106th Street,,New York,New York,10029,2123602600,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002105R,Settlement Health,314 East 104 Street,,New York,New York,10029,,,,,New York,,Not for Profit Corporation,40.791229,-73.944023,"(40.791229, -73.944023)"
9815,Seward Park Educational Campus,,School Based Diagnostic and Treatment Center Extension Clinic,6/29/2015,350 Grand Street,,New York,New York,10002,2123603289,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Community Healthcare Network,1416,7002119R,Community Healthcare Network,184 Fifth Avenue,,New York,New York,10010,,,,,New York,,Not for Profit Corporation,40.717321,-73.989323,"(40.717321, -73.989323)"
3089,Terence Cardinal Cooke Health Care Center,NH,Residential Health Care Facility - SNF,8/17/1983,1249 Fifth Avenue,,New York,New York,10029,2123603600,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002345N,Terence Cardinal Cooke Health Care Ctr,1249 Fifth Avenue,,New York,New York,10029,Catholic Health Care System,"205 Lexington Avenue, 3rd Floor",,New York,New York,10016,Not for Profit Corporation,40.794212,-73.951065,"(40.794212, -73.951065)"
9395,Central Park Dialysis Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,9/1/2012,1249 5th Avenue,,New York,New York,10029,2123603860,2123603862,,7093,New York,5,Metropolitan Area Regional Office - New York City,Ridgewood Dialysis Center,3107,7003241R,Ridgewood Dialysis Center Inc,385 Seneca Avenue,,Ridgewood,New York,11237,,,,,New York,,Business Corporation,40.794212,-73.951065,"(40.794212, -73.951065)"
2975,Center for Comprehensive Health Practice Inc,DTC,Diagnostic and Treatment Center,4/30/1990,1900 Second Avenue,,New York,New York,10029,2123607874,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002134R,Center for Comprehensive Health Practice Inc,163 East 97th Street,,New York,New York,10029,,,,,New York,,Not for Profit Corporation,40.785938,-73.945763,"(40.785938, -73.945763)"
4641,Odyssey House of New York Inc,DTC,Diagnostic and Treatment Center,9/17/1992,666 Broadway  Tenth Floor,,New York,New York,10012,2123611600,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002141R,Odyssey House of New York Inc,666 Broadway  Tenth Floor,,New York,New York,10012,,,,,New York,,Not for Profit Corporation,40.727074,-73.995316,"(40.727074, -73.995316)"
1416,Community Healthcare Network,DTC,Diagnostic and Treatment Center,9/1/1981,975 Westchester Ave,,Bronx,New York,10459,2123664500,,,7094,Bronx,5,Metropolitan Area Regional Office - New York City,,,7002119R,Community Healthcare Network,184 Fifth Avenue,,New York,New York,10010,,,,,New York,,Not for Profit Corporation,40.823055,-73.895172,"(40.823055, -73.895172)"
1455,CHN - C A B S Clinic,DTC-EC,Diagnostic and Treatment Center Extension Clinic,9/1/1981,94-98 Manhattan Avenue,,Brooklyn,New York,11206,2123664500,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,Community Healthcare Network,1416,7002119R,Community Healthcare Network,184 Fifth Avenue,,New York,New York,10010,,,,,New York,,Not for Profit Corporation,40.705627,-73.944572,"(40.705627, -73.944572)"
1449,CHN - Dr. Betty Shabazz Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,9/1/1981,999 Blake Avenue,,Brooklyn,New York,11208,2123664500,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,Community Healthcare Network,1416,7002119R,Community Healthcare Network,184 Fifth Avenue,,New York,New York,10010,,,,,New York,,Not for Profit Corporation,40.669888,-73.881386,"(40.669888, -73.881386)"
1425,CHN - Caribbean House Clinic,DTC-EC,Diagnostic and Treatment Center Extension Clinic,9/1/1981,1167 Nostrand Avenue,,Brooklyn,New York,11225,2123664500,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,Community Healthcare Network,1416,7002119R,Community Healthcare Network,184 Fifth Avenue,,New York,New York,10010,,,,,New York,,Not for Profit Corporation,40.658989,-73.950386,"(40.658989, -73.950386)"
1394,CHN - Community League Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,9/1/1981,511 West 157th Street,,New York,New York,10032,2123664500,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Community Healthcare Network,1416,7002119R,Community Healthcare Network,184 Fifth Avenue,,New York,New York,10010,,,,,New York,,Not for Profit Corporation,40.832893,-73.942261,"(40.832893, -73.942261)"
9275,Blavatnik Family - Chelsea Medical Center at Mount Sinai,HOSP-EC,Hospital Extension Clinic,6/3/2010,325 West 15th Street,,New York,New York,10011,2123671734,2123671703,,7093,New York,5,Metropolitan Area Regional Office - New York City,Mount Sinai Beth Israel,1439,7002002H,Beth Israel Medical Center Inc,10 Nathan Perlman Place,,New York,New York,10003,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.741028,-74.003242,"(40.741028, -74.003242)"
9115,East Side Endoscopy and Pain Management Center,DTC,Diagnostic and Treatment Center,1/25/2010,380 Second Avenue,Concourse A,New York,New York,10010,2123751065,2123751069,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002192R,"East Side Endoscopy, LLC",380 Second Avenue,Councourse A,New York,New York,10010,,,,,New York,,LLC,40.737343,-73.981209,"(40.737343, -73.981209)"
6413,PS 112,,School Based Diagnostic and Treatment Center Extension Clinic,4/1/2000,535 East 119th Street,,New York,New York,10035,2124103147,,,7093,New York,5,Metropolitan Area Regional Office - New York City,East Harlem Council for Human Services Inc,1512,7002217R,East Harlem Council for Human Services Inc,2253 Third Avenue,,New York,New York,10035,,,,,New York,,Not for Profit Corporation,40.796406,-73.930206,"(40.796406, -73.930206)"
1504,Foot Clinics of NY,DTC,Diagnostic and Treatment Center,1/1/1901,53 East 124 Street,,New York,New York,10035,2124108031,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002209R,The Foot Clinics of New York,53 East 124 Street,,New York,New York,10035,,,,,New York,,Not for Profit Corporation,40.805058,-73.940964,"(40.805058, -73.940964)"
6262,Metro Community Health Center Brooklyn,DTC-EC,Diagnostic and Treatment Center Extension Clinic,6/15/2001,842 A Lefferts Avenue,,Brooklyn,New York,11203,2124137298,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,Metro Community Health Center Bronx,4506,7000285R,"Metro Community Health Centers, Inc.",979 Cross Bronx Expressway,,Bronx,New York,10460,,,,,New York,,Not for Profit Corporation,40.66324,-73.93297,"(40.66324, -73.93297)"
9148,"SurgiCare of Manhattan, LLC",DTC,Diagnostic and Treatment Center,5/18/2010,800 Second Avenue,7th Floor,New York,New York,10017,2124191016,2128670342,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002194R,"SurgiCare of Manhattan, LLC",800 Second Avenue,7th Floor,New York,New York,10017,,,,,New York,,LLC,40.749851,-73.972107,"(40.749851, -73.972107)"
4039,"MJHS Hospice and Palliative Care, Inc.",HSPC,Hospice,6/9/1988,"39 Broadway, Suite 200",,New York,New York,10006,2124202844,2124202420,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002504F,"MJHS Hospice and Palliative Care, Inc.","39 Broadway, Suite 200",Suite 200,New York,New York,10006,,,,,New York,,Not for Profit Corporation,40.706333,-74.012939,"(40.706333, -74.012939)"
2673,Vincent P. Dole Clinic,HOSP-EC,Hospital Extension Clinic,1/1/1901,25 12th Street,,Brooklyn,New York,11215,2124202873,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,Mount Sinai Beth Israel,1439,7002002H,Beth Israel Medical Center Inc,10 Nathan Perlman Place,,New York,New York,10003,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.671593,-73.996422,"(40.671593, -73.996422)"
2676,Beth Israel Med Center #2,HOSP-EC,Hospital Extension Clinic,1/1/1901,103 East 125th Street,,New York,New York,10035,2124202873,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Mount Sinai Beth Israel,1439,7002002H,Beth Israel Medical Center Inc,10 Nathan Perlman Place,,New York,New York,10003,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.804955,-73.938629,"(40.804955, -73.938629)"
2543,Max Meltzer Health & Service Center,HOSP-EC,Hospital Extension Clinic,9/8/1982,94 East 1st Street,,New York,New York,10009,2124202873,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Mount Sinai Beth Israel,1439,7002002H,Beth Israel Medical Center Inc,10 Nathan Perlman Place,,New York,New York,10003,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.722939,-73.987465,"(40.722939, -73.987465)"
2685,Beth Israel Med Center 3-C,HOSP-EC,Hospital Extension Clinic,1/1/1901,433 2nd Avenue,,New York,New York,10010,2124202873,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Mount Sinai Beth Israel,1439,7002002H,Beth Israel Medical Center Inc,10 Nathan Perlman Place,,New York,New York,10003,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.739037,-73.980141,"(40.739037, -73.980141)"
2675,Beth Israel Med Center 1-E 2-F 3-G,HOSP-EC,Hospital Extension Clinic,1/1/1901,429 2nd Avenue,,New York,New York,10010,2124202873,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Mount Sinai Beth Israel,1439,7002002H,Beth Israel Medical Center Inc,10 Nathan Perlman Place,,New York,New York,10003,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.73896,-73.980194,"(40.73896, -73.980194)"
2686,Beth Israel Med Center 8 & 8-D,HOSP-EC,Hospital Extension Clinic,1/1/1901,140 West 125th Street,,New York,New York,10027,2124202873,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Mount Sinai Beth Israel,1439,7002002H,Beth Israel Medical Center Inc,10 Nathan Perlman Place,,New York,New York,10003,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.80822,-73.946678,"(40.80822, -73.946678)"
2691,Beth Israel Med Center Cooper Square,HOSP-EC,Hospital Extension Clinic,1/1/1901,26 Avenue A,,New York,New York,10003,2124202873,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Mount Sinai Beth Israel,1439,7002002H,Beth Israel Medical Center Inc,10 Nathan Perlman Place,,New York,New York,10003,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.723099,-73.985603,"(40.723099, -73.985603)"
2681,Harlem Clinics #1 #3 #6 #7,HOSP-EC,Hospital Extension Clinic,1/1/1901,103 East 125th Street,,New York,New York,10035,2124202873,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Mount Sinai Beth Israel,1439,7002002H,Beth Israel Medical Center Inc,10 Nathan Perlman Place,,New York,New York,10003,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.804955,-73.938629,"(40.804955, -73.938629)"
1439,Mount Sinai Beth Israel,HOSP,Hospital,1/1/1901,First Ave at 16th Street,,New York,New York,10003,2124202873,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002002H,Beth Israel Medical Center Inc,10 Nathan Perlman Place,,New York,New York,10003,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.732666,-73.981598,"(40.732666, -73.981598)"
644,Gouverneur Clinic,HOSP-EC,Hospital Extension Clinic,2/1/1980,109 Delancey St,,New York,New York,10002,2124202873,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Mount Sinai Beth Israel,1439,7002002H,Beth Israel Medical Center Inc,10 Nathan Perlman Place,,New York,New York,10003,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.718433,-73.988365,"(40.718433, -73.988365)"
2679,Beth Israel Med Center 2-C,HOSP-EC,Hospital Extension Clinic,1/1/1901,435 2nd Avenue,,New York,New York,10010,2124202873,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Mount Sinai Beth Israel,1439,7002002H,Beth Israel Medical Center Inc,10 Nathan Perlman Place,,New York,New York,10003,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.739075,-73.98011,"(40.739075, -73.98011)"
